timeindex;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;T_cons_bf;solar_heat_flow;el_spot_price;co2_price;ef_om;ef_dm;hp_c_1;hp_c_0;hp_Q_max;hp_Q_min;biogas_price;ice_H_max;ice_H_min;ice_eta_el;ice_eta_th
2040-12-09 06:00:00;70.84;82.76;39.23;7.45;7;82;40;0.0;99.8952781674;80.0;0.2594180383554275;0.8820412001092137;2.905137867532729;-0.111504898412781;1.0222482108026882;0.3026468662620467;124.82;2.690943572688086;1.5656651556114989;0.435036015593531;0.3523585378594898
2040-12-09 07:00:00;74.31;83.41;39.4;7.45;7;83;40;0.0;99.8952781674;80.0;0.2664954998632594;0.8079798541949005;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 08:00:00;72.94;83.86;39.57;7.45;7;83;40;0.0;99.8952781674;80.0;0.2552727845928062;0.8096412237838717;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 09:00:00;69.15;83.96;39.71;7.45;7;83;40;0.0;97.3464285714;80.0;0.2001224454665869;1.0225660920346238;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 10:00:00;65.25;83.55;39.6;7.45;7;83;40;0.0;96.8984198223;80.0;0.0871174041868679;0.9370000000000016;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 11:00:00;62.66;83.66;39.64;7.45;7;83;40;0.0;93.7176470588;80.0;0.0769207014975305;0.9370000000000004;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 12:00:00;62.93;83.29;39.61;7.45;7;83;40;0.0;93.7176470588;80.0;0.0064109205940776;0.9370000000000211;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 13:00:00;60.99;83.16;39.39;7.45;7;83;40;0.0;96.6161309885;80.0;0.0890531442141814;0.9370000000000008;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 14:00:00;61.58;83.56;39.24;7.45;7;83;40;0.0;97.3464285714;80.0;0.2048075820726681;1.0225660920346245;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 15:00:00;61.22;83.04;39.05;7.45;7;83;40;0.0;99.8952781674;80.0;0.2425541867290892;0.8187669947303408;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
